Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-12,2023,9,12,,17.0,,6.0,,11.5,,6.5,,0.0,,0.4,,0.0,,0.4,,,,30.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-13,2023,9,13,,16.4,,2.7,,9.6,,8.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-14,2023,9,14,,18.9,,1.2,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-15,2023,9,15,,22.2,,3.6,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,,,19.0,,38.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-16,2023,9,16,,23.0,,11.9,,17.5,,0.5,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-17,2023,9,17,,17.4,,7.4,,12.4,,5.6,,0.0,,0.0,,0.0,,0.0,,,,30.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-18,2023,9,18,,16.1,,3.1,,9.6,,8.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,38.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-19,2023,9,19,,19.5,,0.6,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-20,2023,9,20,,22.3,,7.1,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,,,10.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-21,2023,9,21,,25.1,,11.3,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,15.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-22,2023,9,22,,25.7,,13.7,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-23,2023,9,23,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,10.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-24,2023,9,24,,23.6,,8.4,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,14.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-25,2023,9,25,,24.4,,9.7,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-26,2023,9,26,,21.6,,11.4,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,13.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-27,2023,9,27,,20.6,,10.8,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,12.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-28,2023,9,28,,21.2,,7.5,,14.4,,3.6,,0.0,,0.0,,0.0,,0.0,,,,8.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-29,2023,9,29,,19.8,,6.9,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-09-30,2023,9,30,,20.5,,8.4,,14.5,,3.5,,0.0,,3.4,,0.0,,3.4,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-01,2023,10,1,,20.6,,15.7,,18.2,,0.0,,0.2,,0.8,,0.0,,0.8,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-02,2023,10,2,,27.3,,10.3,,18.8,,0.0,,0.8,,4.1,,0.0,,4.1,,,,4.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-03,2023,10,3,,28.0,,8.8,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-04,2023,10,4,,26.1,,13.9,,20.0,,0.0,,2.0,,0.3,,0.0,,0.3,,,,17.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-05,2023,10,5,,20.7,,8.8,,14.8,,3.2,,0.0,,2.1,,0.0,,2.1,,,,19.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-06,2023,10,6,,15.2,,6.2,,10.7,,7.3,,0.0,,0.9,,0.0,,0.9,,,,26.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-07,2023,10,7,,10.7,,5.3,,8.0,,10.0,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-08,2023,10,8,,9.2,,3.8,,6.5,,11.5,,0.0,,0.2,,0.0,,0.2,,,,32.0,,64.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-09,2023,10,9,,7.7,,4.3,,6.0,,12.0,,0.0,,1.9,,0.0,,1.9,,,,33.0,,61.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-10,2023,10,10,,10.9,,2.3,,6.6,,11.4,,0.0,,3.1,,0.0,,3.1,,,,31.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-11,2023,10,11,,11.8,,0.6,,6.2,,11.8,,0.0,,4.1,,0.0,,4.1,,,,30.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-12,2023,10,12,,13.1,,-1.5,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-13,2023,10,13,,15.0,,0.6,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,6.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-14,2023,10,14,,14.2,,5.2,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,5.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-15,2023,10,15,,11.0,,4.1,,7.6,,10.4,,0.0,,0.0,,0.0,,0.0,,,,31.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-16,2023,10,16,,10.3,,1.5,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,41.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-17,2023,10,17,,10.2,,-2.4,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-18,2023,10,18,,15.1,,2.1,,8.6,,9.4,,0.0,,0.3,,0.0,,0.3,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-19,2023,10,19,,13.1,,9.9,,11.5,,6.5,,0.0,,16.5,,0.0,,16.5,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-20,2023,10,20,,11.1,,5.4,,8.3,,9.7,,0.0,,6.2,,0.0,,6.2,,,,1.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-21,2023,10,21,,10.3,,0.8,,5.6,,12.4,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-22,2023,10,22,,7.6,,-2.4,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,32.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-23,2023,10,23,,10.8,,-3.7,,3.6,,14.4,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-24,2023,10,24,,16.5,,7.6,,12.1,,5.9,,0.0,,11.0,,0.0,,11.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-25,2023,10,25,,14.2,,8.5,,11.4,,6.6,,0.0,,5.5,,0.0,,5.5,,,,31.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-26,2023,10,26,,13.7,,8.9,,11.3,,6.7,,0.0,,13.8,,0.0,,13.8,,,,11.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-27,2023,10,27,,15.3,,6.3,,10.8,,7.2,,0.0,,1.6,,0.0,,1.6,,,,29.0,,58.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-28,2023,10,28,,6.3,,1.6,,4.0,,14.0,,0.0,,1.0,,0.0,T,1.0,,0.0,T,31.0,,62.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-29,2023,10,29,,,M,,M,,M,,M,,M,1.0,,0.0,T,1.0,,0.0,T,28.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-30,2023,10,30,,3.0,,-2.5,,0.3,,17.7,,0.0,,0.0,,10.8,,10.3,,2.0,,31.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-10-31,2023,10,31,,2.5,,-5.7,,-1.6,,19.6,,0.0,,0.0,,0.2,,0.2,,8.0,,33.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-01,2023,11,1,,4.2,,-4.5,,-0.2,,18.2,,0.0,,0.0,,0.4,,0.4,,4.0,,23.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-02,2023,11,2,,8.3,,0.9,,4.6,,13.4,,0.0,,0.0,,0.0,,0.0,,3.0,,20.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-03,2023,11,3,,9.5,,-2.4,,3.6,,14.4,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,33.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-04,2023,11,4,,7.1,,-1.9,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-05,2023,11,5,,4.9,,2.2,,3.6,,14.4,,0.0,,2.3,,0.0,,2.3,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-06,2023,11,6,,10.1,,3.6,,6.9,,11.1,,0.0,,25.3,,0.0,,25.3,,,,27.0,,55.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-07,2023,11,7,,3.8,,-3.1,,0.4,,17.6,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,9.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-08,2023,11,8,,0.5,,-3.2,,-1.4,,19.4,,0.0,,0.0,,12.4,,12.6,,1.0,E,9.0,,41.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-09,2023,11,9,,8.1,,-0.6,,3.8,,14.2,,0.0,,1.8,,1.0,,2.6,,8.0,,25.0,,58.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-10,2023,11,10,,5.1,,-0.6,,2.3,,15.7,,0.0,,0.5,,0.0,T,0.5,,0.0,T,25.0,,48.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-11,2023,11,11,,4.8,,-6.2,,-0.7,,18.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-12,2023,11,12,,9.0,,0.2,,4.6,,13.4,,0.0,,1.3,,0.0,T,1.3,,,,15.0,,53.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-13,2023,11,13,,7.2,,2.7,,5.0,,13.0,,0.0,,0.2,,0.0,T,0.2,,0.0,T,32.0,,70.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-14,2023,11,14,,9.1,,1.5,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,32.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-15,2023,11,15,,10.7,,-5.5,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,21.0,,42.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-16,2023,11,16,,15.8,,-4.3,,5.8,,12.2,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,69.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-17,2023,11,17,,5.9,,-1.2,,2.4,,15.6,,0.0,,0.0,,0.0,T,0.0,T,,,31.0,,65.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-18,2023,11,18,,9.0,,-3.3,,2.9,,15.1,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-19,2023,11,19,,4.7,,-6.5,,-0.9,,18.9,,0.0,,0.0,T,0.0,,0.0,T,,,33.0,,58.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-20,2023,11,20,,3.3,,-6.4,,-1.6,,19.6,,0.0,,0.0,,0.0,,0.0,,,,13.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-21,2023,11,21,,1.6,,-1.7,,-0.1,,18.1,,0.0,,0.0,,2.4,,2.4,,0.0,T,7.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-22,2023,11,22,,3.7,,-1.1,,1.3,,16.7,,0.0,,0.5,,0.0,T,0.5,,0.0,T,29.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-23,2023,11,23,,3.1,,-4.7,,-0.8,,18.8,,0.0,,0.0,,1.6,,1.4,,0.0,T,29.0,,63.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-24,2023,11,24,,-0.1,,-5.3,,-2.7,,20.7,,0.0,,0.0,,1.8,,1.5,,2.0,,29.0,,67.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-25,2023,11,25,,2.5,,-6.3,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,3.0,,23.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-26,2023,11,26,,0.0,,-2.7,,-1.4,,19.4,,0.0,,0.0,,11.4,,7.8,,4.0,,24.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-27,2023,11,27,,-0.9,,-9.8,,-5.4,,23.4,,0.0,,0.0,,9.2,,9.2,,14.0,,27.0,,68.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-28,2023,11,28,,-3.3,,-12.3,,-7.8,,25.8,,0.0,,0.0,,2.3,,2.3,,15.0,,29.0,,57.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-29,2023,11,29,,1.7,,-7.1,,-2.7,,20.7,,0.0,,0.0,,2.0,,1.8,,17.0,,24.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-11-30,2023,11,30,,4.3,,-0.9,,1.7,,16.3,,0.0,,0.0,,0.0,T,0.0,T,15.0,,31.0,,52.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-01,2023,12,1,,1.3,,-5.9,,-2.3,,20.3,,0.0,,0.0,,0.2,,0.2,,11.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-02,2023,12,2,,1.1,,-8.5,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,,10.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-03,2023,12,3,,-0.4,,-9.4,,-4.9,,22.9,,0.0,,0.0,,0.0,,0.0,,9.0,,6.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-04,2023,12,4,,-0.9,,-11.8,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,,8.0,,31.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-05,2023,12,5,,-0.6,,-6.8,,-3.7,,21.7,,0.0,,0.0,,0.0,T,0.0,T,8.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-06,2023,12,6,,0.0,,-10.5,,-5.3,,23.3,,0.0,,0.0,,2.2,,1.6,,7.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-07,2023,12,7,,3.3,,-0.8,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,8.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-08,2023,12,8,,6.0,,1.1,,3.6,,14.4,,0.0,,0.0,T,0.0,,0.0,T,6.0,,11.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-09,2023,12,9,,8.6,,3.0,,5.8,,12.2,,0.0,,13.9,,0.0,,13.9,,3.0,,26.0,,65.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-10,2023,12,10,,3.3,,-4.0,,-0.4,,18.4,,0.0,,1.6,,3.4,,5.0,,0.0,T,31.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-11,2023,12,11,,0.2,,-6.2,,-3.0,,21.0,,0.0,,0.0,,0.0,T,0.0,T,1.0,,20.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-12,2023,12,12,,0.2,,-4.5,,-2.2,,20.2,,0.0,,0.0,,16.0,,10.4,,1.0,,26.0,,66.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-13,2023,12,13,,-0.9,,-9.4,,-5.2,,23.2,,0.0,,0.0,,1.6,,1.6,,17.0,,28.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-14,2023,12,14,,7.1,,-10.1,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,15.0,,21.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-15,2023,12,15,,6.6,,-2.8,,1.9,,16.1,,0.0,,3.9,,0.0,,3.9,,11.0,,28.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-16,2023,12,16,,4.9,,1.6,,3.3,,14.7,,0.0,,2.6,,0.0,,2.6,,2.0,,13.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-17,2023,12,17,,5.7,,1.8,,3.8,,14.2,,0.0,,4.0,,0.0,T,4.0,,0.0,T,27.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-18,2023,12,18,,2.0,,-8.9,,-3.5,,21.5,,0.0,,0.2,,0.8,,1.0,,0.0,T,1.0,,62.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-19,2023,12,19,,1.0,,-11.1,,-5.1,,23.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,23.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-20,2023,12,20,,1.5,,-5.2,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,0.0,T,10.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-21,2023,12,21,,-1.9,,-6.7,,-4.3,,22.3,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,8.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-22,2023,12,22,,0.8,,-2.1,,-0.7,,18.7,,0.0,,0.2,,0.0,T,0.2,,0.0,T,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-23,2023,12,23,,2.0,,0.3,,1.2,,16.8,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-24,2023,12,24,,4.3,,1.4,,2.9,,15.1,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,11.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-25,2023,12,25,,6.4,,4.0,,5.2,,12.8,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,9.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-26,2023,12,26,,6.4,,4.5,,5.5,,12.5,,0.0,,3.5,,0.0,,3.5,,,,8.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-27,2023,12,27,,5.4,,3.0,,4.2,,13.8,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-28,2023,12,28,,5.7,,0.9,,3.3,,14.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-29,2023,12,29,,3.8,,-4.3,,-0.3,,18.3,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-30,2023,12,30,,-0.9,,-2.4,,-1.7,,19.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-12-31,2023,12,31,,-2.0,,-9.2,,-5.6,,23.6,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-01,2024,1,1,,-1.2,,-7.7,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,25.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-02,2024,1,2,,-0.1,,-2.9,,-1.5,,19.5,,0.0,,0.0,,0.2,,0.2,,0.0,T,24.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-03,2024,1,3,,0.6,,-11.9,,-5.7,,23.7,,0.0,,0.0,,1.0,,0.8,,0.0,T,27.0,,55.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-04,2024,1,4,,-3.0,,-11.4,,-7.2,,25.2,,0.0,,0.0,,2.0,,1.4,,1.0,,30.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-05,2024,1,5,,-3.7,,-6.8,,-5.3,,23.3,,0.0,,0.0,,0.0,T,0.0,T,2.0,,27.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-06,2024,1,6,,-3.7,,-5.6,,-4.7,,22.7,,0.0,,0.0,,4.2,,4.2,,2.0,,7.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-07,2024,1,7,,0.8,,-6.5,,-2.9,,20.9,,0.0,,0.0,,2.6,,2.6,,5.0,,28.0,,47.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-08,2024,1,8,,-2.2,,-3.3,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,6.0,,29.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-09,2024,1,9,,-0.5,,-5.2,,-2.9,,20.9,,0.0,,0.0,,5.6,,5.0,,6.0,,8.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-10,2024,1,10,,-3.3,,-8.9,,-6.1,,24.1,,0.0,,0.0,,1.6,,1.0,,11.0,,33.0,,48.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-11,2024,1,11,,-4.2,,-9.3,,-6.8,,24.8,,0.0,,0.0,,0.0,T,0.0,T,11.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-12,2024,1,12,,-4.9,,-8.7,,-6.8,,24.8,,0.0,,0.0,,1.4,,1.0,,11.0,,6.0,,69.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-13,2024,1,13,,-7.9,,-13.8,,-10.9,,28.9,,0.0,,0.0,,8.8,,6.0,,13.0,,5.0,,62.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-14,2024,1,14,,-5.8,,-13.8,,-9.8,,27.8,,0.0,,0.5,,7.2,,5.9,,21.0,,28.0,,60.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-15,2024,1,15,,-9.3,,-14.6,,-12.0,,30.0,,0.0,,0.0,,0.0,T,0.0,T,22.0,,21.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-16,2024,1,16,,-12.2,,-18.1,,-15.2,,33.2,,0.0,,0.0,,0.0,T,0.0,T,19.0,,25.0,,41.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-17,2024,1,17,,-8.5,,-16.7,,-12.6,,30.6,,0.0,,0.0,,0.0,T,0.0,T,19.0,,25.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-18,2024,1,18,,-9.5,,-16.4,,-13.0,,31.0,,0.0,,0.0,,0.2,,0.2,,18.0,,23.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-19,2024,1,19,,-12.6,,-22.4,,-17.5,,35.5,,0.0,,0.0,,0.4,,0.2,,18.0,,1.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-20,2024,1,20,,-4.4,,-15.0,,-9.7,,27.7,,0.0,,0.0,,1.2,,0.6,,19.0,,31.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-21,2024,1,21,,-2.3,,-14.5,,-8.4,,26.4,,0.0,,0.0,,2.2,,1.2,,20.0,,21.0,,48.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-22,2024,1,22,,-1.6,,-2.7,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,20.0,,24.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-23,2024,1,23,,-1.9,,-4.5,,-3.2,,21.2,,0.0,,0.0,,0.0,T,0.0,T,18.0,,7.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-24,2024,1,24,,-1.4,,-4.7,,-3.1,,21.1,,0.0,,0.0,,0.0,T,0.0,T,16.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-25,2024,1,25,,1.6,,-1.4,,0.1,,17.9,,0.0,,0.0,,0.0,T,0.0,T,15.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-26,2024,1,26,,1.9,,0.2,,1.1,,16.9,,0.0,,0.0,T,0.0,,0.0,T,13.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-27,2024,1,27,,3.5,,0.2,,1.9,,16.1,,0.0,,0.2,,0.0,,0.2,,13.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-28,2024,1,28,,1.8,,-1.5,,0.2,,17.8,,0.0,,0.0,,0.6,,0.6,,9.0,,32.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-29,2024,1,29,,2.2,,-1.0,,0.6,,17.4,,0.0,,0.0,,3.4,,3.2,,9.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-30,2024,1,30,,1.4,,0.0,,0.7,,17.3,,0.0,,0.0,,2.8,,2.8,,15.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-01-31,2024,1,31,,2.3,,-1.9,,0.2,,17.8,,0.0,,0.0,,0.0,,0.0,,13.0,,21.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-02-01,2024,2,1,,4.7,,-6.8,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,9.0,,4.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2024-02-02,2024,2,2,,1.8,,-10.3,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,3.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2024-02-03,2024,2,3,,0.3,,-9.2,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,M,,M
